run,ndata,hidden_size,nlayers,dropout,embedding_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,base_train_loss,base_dev_loss,base_test_loss,base_train_acc,base_dev_acc,base_test_acc
13,42,436,0,0.44,300,3.2689,3.7583,3.7548,0.1905,0.1679,0.1654,0.4619,3.0100,3.0085,1.0000,0.4031,0.3984
14,53,382,0,0.1,300,3.3205,3.7439,3.7433,0.1887,0.1679,0.1654,0.7418,2.9252,2.9232,1.0000,0.4577,0.4521
15,68,326,2,0.5,300,3.4352,3.7196,3.7162,0.1618,0.1679,0.1654,0.4012,2.9301,2.9185,0.9559,0.5179,0.5212
16,85,326,2,0.49,300,3.3949,3.7616,3.7535,0.1529,0.0809,0.0809,0.4444,2.8527,2.8562,0.8941,0.5243,0.5208
17,108,247,2,0.44,300,3.4337,3.7425,3.7370,0.1667,0.0752,0.0831,0.6942,2.4125,2.4268,0.8426,0.5379,0.5386
18,137,179,2,0.05,300,3.4350,3.7201,3.7186,0.1460,0.1679,0.1654,0.3326,2.4197,2.4225,0.9489,0.5588,0.5573
19,173,137,2,0.02,300,3.4630,3.7018,3.7041,0.1618,0.1679,0.1654,0.7023,2.1617,2.1728,0.8786,0.5624,0.5603
20,219,786,2,0.23,300,3.4974,3.6720,3.6779,0.1553,0.1679,0.1654,0.0725,2.1938,2.2359,0.9863,0.6660,0.6660
21,278,410,1,0.31,300,3.4853,3.6824,3.6886,0.1655,0.1679,0.1654,0.1615,1.7538,1.7714,0.9820,0.6908,0.6854
22,351,388,1,0.37,300,3.4800,3.6781,3.6854,0.1681,0.1679,0.1654,0.2077,1.7543,1.7595,0.9801,0.6831,0.6809
23,445,38,2,0.25,300,3.4471,3.6918,3.6956,0.1685,0.1679,0.1654,0.4972,1.9086,1.9550,0.8876,0.6355,0.6314
24,563,467,1,0.41000000000000003,300,3.4483,3.6969,3.6994,0.1741,0.1679,0.1654,0.2169,1.6676,1.6806,0.9680,0.7078,0.7076
25,712,176,0,0.09,300,3.4820,3.6840,3.6888,0.1671,0.1679,0.1654,0.4419,1.6558,1.6400,0.9522,0.6992,0.6971
26,901,57,2,0.02,300,3.5111,3.6661,3.6733,0.1620,0.1679,0.1654,0.6364,1.6155,1.6369,0.8812,0.7045,0.7031
27,1141,968,2,0.15,300,3.5529,3.6330,3.6470,0.1639,0.1679,0.1654,0.1566,1.5112,1.5384,0.9667,0.7843,0.7832
28,1444,268,0,0.01,300,3.5507,3.6144,3.6332,0.1641,0.1679,0.1654,0.4719,1.3487,1.3488,0.9404,0.7653,0.7606
29,1827,270,0,0.3,300,3.5559,3.6201,3.6392,0.1565,0.1679,0.1654,0.4835,1.2151,1.2236,0.9250,0.7881,0.7847
30,2313,596,2,0.24,300,3.5344,3.6268,3.6454,0.1634,0.1679,0.1654,0.2541,1.1360,1.1925,0.9425,0.8201,0.8175
31,2927,694,0,0.49,300,3.5385,3.6268,3.6452,0.1609,0.1679,0.1654,0.5438,1.1017,1.1249,0.9006,0.8082,0.8035
32,3705,837,0,0.48,300,3.5485,3.6346,3.6531,0.1563,0.1679,0.1654,0.5672,1.0617,1.0846,0.8934,0.8161,0.8096
33,4689,487,2,0.4,300,3.5555,3.6332,3.6517,0.1536,0.1679,0.1654,0.3059,0.8470,0.8807,0.9286,0.8470,0.8436
34,5934,418,0,0.11,300,3.5514,3.6444,3.6628,0.1542,0.1679,0.1654,0.4810,0.9969,1.0184,0.9109,0.8235,0.8201
35,7510,407,0,0.05,300,3.5438,3.6513,3.6695,0.1575,0.1679,0.1654,0.4845,0.9952,1.0191,0.9079,0.8263,0.8204
36,9505,657,0,0.0,300,3.5602,3.6439,3.6576,0.1557,0.1679,0.1654,0.5022,0.9679,0.9799,0.9048,0.8271,0.8233
37,12029,442,1,0.22,300,3.5586,3.6414,3.6561,0.1554,0.1679,0.1654,0.3105,0.7626,0.7855,0.9278,0.8535,0.8487
38,15225,398,1,0.37,300,3.5516,3.6430,3.6572,0.1563,0.1679,0.1654,0.2746,0.6619,0.6707,0.9320,0.8637,0.8608
39,19268,369,2,0.04,300,3.5555,3.6402,3.6555,0.1567,0.1679,0.1654,0.3320,0.7182,0.7211,0.9217,0.8588,0.8556
40,24386,75,2,0.43,300,3.5683,3.6238,3.6403,0.1599,0.1679,0.1654,0.4200,0.6679,0.6872,0.9087,0.8626,0.8596
41,30863,179,1,0.18,300,3.5639,3.6223,3.6412,0.1650,0.1679,0.1654,0.3349,0.6065,0.6104,0.9204,0.8711,0.8697
42,39061,442,0,0.09,300,3.5763,3.6195,3.6353,0.1654,0.1679,0.1654,0.5320,0.7365,0.7370,0.8950,0.8643,0.8628
43,49436,111,0,0.14,300,3.5905,3.6100,3.6240,0.1666,0.1679,0.1654,0.5628,0.7275,0.7153,0.8871,0.8642,0.8642
44,62566,242,0,0.37,300,3.5959,3.6057,3.6198,0.1695,0.1679,0.1654,0.6485,0.7667,0.7577,0.8677,0.8539,0.8564
45,79184,107,0,0.35000000000000003,300,3.5932,3.6076,3.6199,0.1738,0.1679,0.1654,0.6480,0.7677,0.7518,0.8681,0.8547,0.8568
46,100217,150,0,0.11,300,3.5876,3.6064,3.6195,0.1765,0.1679,0.1654,0.5651,0.6887,0.6709,0.8842,0.8681,0.8697
47,126835,38,2,0.41000000000000003,300,3.5935,3.6051,3.6182,0.1758,0.1679,0.1654,0.6916,0.7787,0.7691,0.8545,0.8442,0.8450
48,160524,248,2,0.23,300,3.6035,3.6000,3.6167,0.1731,0.1679,0.1654,0.3515,0.4285,0.4144,0.9108,0.8964,0.9006
49,203160,670,1,0.29,300,3.6068,3.5998,3.6198,0.1707,0.1679,0.1654,0.3679,0.4277,0.4138,0.9087,0.8969,0.9009
